chlorophyll_RFU,depth_m,doSaturation_percent,doConcentration_mgpL,orp_mV,waterPressure_barA,salinity_psu,specificConductivity_uSpcm,phycocyaninBGA_RFU,tds_mgpL,turbidity_FNU,pH,temp_degC,verticalPosition_m,latitude,longitude,altitude_m,barometerAirHandheld_mbars,date,dateTime,MULakeNumber
0.48,4.393,84.9,8.17,62.4,0.43,0.15,310.4,0.21,202,0.82,7.91,17.038,4.409,NA,NA,NA,995.4,2022-06-02,2022-06-02T10:14:22Z,092
0.45,4.445,83.4,8.06,62.7,0.435,0.15,310,0.2,201,0.91,7.91,16.734,4.48,NA,NA,NA,995.3,2022-06-02,2022-06-02T10:14:23Z,092
0.49,4.56,81.8,7.98,63.3,0.447,0.15,309.7,0.15,201,1.02,7.9,16.3,4.582,NA,NA,NA,995.3,2022-06-02,2022-06-02T10:14:24Z,092
0.54,4.609,80.2,7.87,64,0.452,0.15,309.9,0.17,201,0.9,7.87,16.199,4.613,NA,NA,NA,995.3,2022-06-02,2022-06-02T10:14:25Z,092
0.54,4.66,78,7.66,64.4,0.456,0.15,310.1,0.2,202,0.97,7.86,16.153,4.721,NA,NA,NA,995.3,2022-06-02,2022-06-02T10:14:26Z,092
0.57,4.777,74.9,7.38,65.2,0.468,0.15,310.7,0.21,202,1.02,7.84,15.958,4.789,NA,NA,NA,995.3,2022-06-02,2022-06-02T10:14:27Z,092
0.62,4.869,69.2,6.84,65.9,0.477,0.15,311.5,0.25,202,1,7.82,15.827,4.916,NA,NA,NA,995.4,2022-06-02,2022-06-02T10:14:28Z,092
0.66,4.964,65.8,6.52,66.4,0.486,0.15,312.8,0.24,203,1.29,7.8,15.682,4.987,NA,NA,NA,995.3,2022-06-02,2022-06-02T10:14:29Z,092
0.67,5.057,62.4,6.21,66.9,0.495,0.15,313.9,0.18,204,1.38,7.78,15.528,5.107,NA,NA,NA,995.3,2022-06-02,2022-06-02T10:14:30Z,092
0.62,5.153,59.5,5.94,67.4,0.505,0.15,315.7,0.28,205,1.4,7.76,15.367,5.166,NA,NA,NA,995.3,2022-06-02,2022-06-02T10:14:31Z,092
0.69,5.247,57.9,5.79,67.8,0.514,0.15,316.3,0.32,206,1.61,7.75,15.313,5.282,NA,NA,NA,995.3,2022-06-02,2022-06-02T10:14:32Z,092
0.85,5.322,54.9,5.5,68.2,0.521,0.15,316.8,0.24,206,1.56,7.73,15.303,5.329,NA,NA,NA,995.3,2022-06-02,2022-06-02T10:14:33Z,092
0.97,5.36,52,5.2,68.4,0.525,0.15,316.9,0.24,206,1.72,7.72,15.295,5.408,NA,NA,NA,995.3,2022-06-02,2022-06-02T10:14:34Z,092
0.97,5.456,48.5,4.87,69,0.535,0.15,318.4,0.27,207,2.02,7.71,15.097,5.461,NA,NA,NA,995.3,2022-06-02,2022-06-02T10:14:35Z,092
0.99,5.486,45.8,4.61,69.2,0.538,0.15,319.2,0.31,207,2.75,7.69,15.068,5.492,NA,NA,NA,995.3,2022-06-02,2022-06-02T10:14:36Z,092
1.25,5.505,42.9,4.32,69.4,0.539,0.15,319.1,0.31,207,7.77,7.68,15.097,5.513,NA,NA,NA,995.3,2022-06-02,2022-06-02T10:14:37Z,092
2.03,5.531,40.5,4.08,69.5,0.542,0.15,319.5,0.66,208,1480.65,7.68,15.077,5.549,NA,NA,NA,995.4,2022-06-02,2022-06-02T10:14:38Z,092
2.34,5.57,38.1,3.83,69.7,0.546,0.15,320.1,0.93,208,1034.26,7.67,15.055,5.574,NA,NA,NA,995.3,2022-06-02,2022-06-02T10:14:39Z,092
2.16,5.597,36.3,3.65,70,0.548,0.15,320.6,0.7,208,95.74,7.66,15.034,5.606,NA,NA,NA,995.3,2022-06-02,2022-06-02T10:14:40Z,092
