chlorophyll_RFU,depth_m,doSaturation_percent,doConcentration_mgpL,orp_mV,waterPressure_barA,salinity_psu,specificConductivity_uSpcm,phycocyaninBGA_RFU,tds_mgpL,turbidity_FNU,pH,temp_degC,verticalPosition_m,latitude,longitude,altitude_m,barometerAirHandheld_mbars,date,dateTime,MULakeNumber
0.3,2.243,106.9,9.12,43.3,0.219,0.06,120.6,0,78,0.68,8.21,23.253,2.263,NA,NA,NA,977,2022-06-02,2022-06-02T15:22:44Z,039
0.34,2.392,107,9.14,43.3,0.234,0.06,120.6,0.01,78,0.78,8.22,23.156,2.422,NA,NA,NA,977,2022-06-02,2022-06-02T15:22:48Z,039
0.3,2.517,106.6,9.14,43.5,0.246,0.06,120.9,0.05,79,0.7,8.22,22.965,2.545,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:22:50Z,039
0.34,2.6,106.7,9.16,43.6,0.254,0.06,120.8,0.05,79,0.65,8.22,22.919,2.627,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:22:51Z,039
0.38,2.669,106.8,9.18,43.6,0.261,0.06,120.6,0.02,78,0.74,8.22,22.905,2.696,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:22:52Z,039
0.37,2.741,106.9,9.19,43.8,0.268,0.06,120.5,-0.01,78,0.83,8.22,22.908,2.771,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:22:53Z,039
0.38,2.825,107,9.19,44,0.276,0.06,120.5,0.01,78,0.77,8.22,22.916,2.861,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:22:54Z,039
0.4,3.058,106.8,9.2,44.4,0.299,0.06,120.5,0.09,78,0.75,8.22,22.649,3.115,NA,NA,NA,977,2022-06-02,2022-06-02T15:22:58Z,039
0.5,3.207,105.9,9.18,44.8,0.314,0.06,120.3,0.07,78,0.75,8.22,22.134,3.271,NA,NA,NA,977,2022-06-02,2022-06-02T15:22:59Z,039
0.56,3.351,105.4,9.23,45.1,0.328,0.06,120,0.09,78,0.6,8.22,21.705,3.389,NA,NA,NA,977,2022-06-02,2022-06-02T15:23:00Z,039
0.6,3.495,105.8,9.31,45.3,0.342,0.06,119.6,0.06,78,0.73,8.22,21.659,3.521,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:23:01Z,039
0.7,3.631,105.9,9.32,45.4,0.355,0.06,119.8,0.1,78,0.65,8.22,21.549,3.72,NA,NA,NA,977,2022-06-02,2022-06-02T15:23:03Z,039
0.86,3.833,105.7,9.34,45.5,0.375,0.06,119.9,0.13,78,0.72,8.22,21.328,3.921,NA,NA,NA,977,2022-06-02,2022-06-02T15:23:04Z,039
1,4.104,105.7,9.38,45.8,0.402,0.06,119.8,0.16,78,0.78,8.22,21.177,4.126,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:23:05Z,039
1.01,4.247,106.1,9.45,46.2,0.416,0.06,119.5,0.11,78,0.72,8.21,20.978,4.315,NA,NA,NA,977,2022-06-02,2022-06-02T15:23:07Z,039
1.08,4.404,105.8,9.45,46.5,0.431,0.06,119.6,0.14,78,0.72,8.21,20.86,4.463,NA,NA,NA,977,2022-06-02,2022-06-02T15:23:08Z,039
1.05,4.606,105,9.4,46.9,0.451,0.06,119.6,0.11,78,0.77,8.2,20.671,4.69,NA,NA,NA,977,2022-06-02,2022-06-02T15:23:09Z,039
0.92,4.814,104.5,9.4,47.3,0.471,0.06,119.8,0.12,78,0.8,8.19,20.467,4.858,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:23:10Z,039
0.91,4.948,104.7,9.44,47.6,0.484,0.06,119.5,0.12,78,0.71,8.19,20.397,5.03,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:23:12Z,039
1.03,5.22,104.2,9.42,47.9,0.511,0.06,119.4,0.17,78,0.87,8.18,20.143,5.344,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:23:13Z,039
1.01,5.505,104.2,9.46,48.4,0.539,0.06,119.5,0.22,78,0.81,8.17,19.944,5.55,NA,NA,NA,977,2022-06-02,2022-06-02T15:23:14Z,039
1.59,5.747,104,9.47,48.8,0.563,0.06,119.7,0.28,78,0.89,8.16,19.843,5.809,NA,NA,NA,977,2022-06-02,2022-06-02T15:23:17Z,039
1.95,5.908,103.7,9.48,49.1,0.578,0.06,120,0.34,78,0.98,8.15,19.617,5.985,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:23:18Z,039
2.11,6.102,103.1,9.46,49.5,0.597,0.06,120.2,0.3,78,1.01,8.15,19.395,6.169,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:23:19Z,039
2.16,6.25,102.8,9.49,49.7,0.612,0.06,120.7,0.24,78,0.97,8.14,19.065,6.253,NA,NA,NA,977,2022-06-02,2022-06-02T15:23:20Z,039
1,6.33,100.9,9.37,50.4,0.62,0.06,120.3,0.25,78,0.88,8.12,18.774,6.414,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:23:22Z,039
0.92,6.512,98.5,9.22,51,0.638,0.06,119.2,0.15,77,0.88,8.11,18.248,6.577,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:23:23Z,039
0.77,6.679,97.2,9.19,51.5,0.654,0.06,118.4,0.21,77,0.8,8.1,17.929,6.75,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:23:24Z,039
0.58,6.873,94.1,8.93,51.7,0.673,0.06,118,0.27,77,0.81,8.09,17.767,6.896,NA,NA,NA,977,2022-06-02,2022-06-02T15:23:25Z,039
0.69,6.983,89.9,8.55,52.5,0.684,0.05,117,0.27,76,0.73,8.06,17.608,7.052,NA,NA,NA,977,2022-06-02,2022-06-02T15:23:28Z,039
0.63,7.145,87.5,8.58,53,0.7,0.05,117.3,0.24,76,0.77,8.06,16.254,7.21,NA,NA,NA,977.2,2022-06-02,2022-06-02T15:23:29Z,039
0.64,7.353,86.3,8.47,53.6,0.72,0.05,117.2,0.22,76,0.74,8.05,15.657,7.433,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:23:30Z,039
0.53,7.543,84.7,8.46,54.1,0.739,0.05,117,0.16,76,0.65,8.05,15.412,7.602,NA,NA,NA,977,2022-06-02,2022-06-02T15:23:31Z,039
0.37,7.676,83.6,8.36,54.4,0.752,0.05,115.9,0.13,75,0.6,8.03,15.454,7.679,NA,NA,NA,977,2022-06-02,2022-06-02T15:23:32Z,039
0.29,7.738,80.2,8.01,55,0.758,0.05,114.5,0.2,74,0.57,8.01,15.325,7.766,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:23:34Z,039
0.33,7.837,78.1,7.86,55.4,0.768,0.05,114.2,0.23,74,0.5,8,14.863,7.928,NA,NA,NA,977,2022-06-02,2022-06-02T15:23:35Z,039
0.27,8.037,76.4,7.75,55.9,0.788,0.05,114,0.18,74,0.48,7.99,14.546,8.09,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:23:36Z,039
0.24,8.175,75.5,7.7,56.2,0.801,0.05,114.2,0.16,74,0.52,7.98,14.416,8.209,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:23:37Z,039
0.29,8.295,74.1,7.58,56.5,0.813,0.05,114.3,0.18,74,0.51,7.97,14.308,8.324,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:23:38Z,039
0.29,8.39,72.6,7.46,57,0.822,0.05,115,0.2,75,0.42,7.96,13.952,8.428,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:23:39Z,039
0.25,8.487,71.4,7.38,57.4,0.832,0.05,115.4,0.19,75,0.5,7.95,13.791,8.528,NA,NA,NA,977.2,2022-06-02,2022-06-02T15:23:40Z,039
0.23,8.603,70.6,7.31,57.9,0.843,0.05,115.6,0.26,75,0.63,7.95,13.703,8.65,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:23:41Z,039
0.26,8.745,69.6,7.23,58.5,0.857,0.05,116.1,0.28,75,0.77,7.94,13.579,8.789,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:23:42Z,039
0.27,8.866,68.1,7.1,58.9,0.869,0.05,116.9,0.21,76,0.74,7.93,13.391,8.913,NA,NA,NA,977,2022-06-02,2022-06-02T15:23:43Z,039
0.24,9.023,65.9,6.92,59.6,0.884,0.06,117.6,0.16,76,0.7,7.91,13.088,9.105,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:23:45Z,039
0.25,9.241,64.8,6.82,60.1,0.906,0.06,118.1,0.18,77,0.68,7.91,12.848,9.302,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:23:46Z,039
0.26,9.404,63.5,6.73,60.6,0.922,0.06,118.8,0.23,77,0.72,7.9,12.638,9.449,NA,NA,NA,977,2022-06-02,2022-06-02T15:23:47Z,039
0.31,9.667,61.5,6.55,61.5,0.947,0.06,118.8,0.21,77,0.71,7.88,12.435,9.741,NA,NA,NA,977,2022-06-02,2022-06-02T15:23:50Z,039
0.32,9.849,60.7,6.5,61.9,0.965,0.06,119.2,0.18,77,0.67,7.87,12.242,9.921,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:23:51Z,039
0.26,10.014,60.5,6.49,62.2,0.982,0.06,119.4,0.19,78,0.85,7.86,12.106,10.031,NA,NA,NA,977,2022-06-02,2022-06-02T15:23:52Z,039
0.26,10.115,60.3,6.48,62.5,0.991,0.06,119.2,0.14,77,0.49,7.85,12.109,10.17,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:23:54Z,039
0.22,10.255,59.4,6.4,62.8,1.005,0.06,119.1,0.17,77,0.55,7.84,11.984,10.331,NA,NA,NA,977,2022-06-02,2022-06-02T15:23:55Z,039
0.22,10.432,58.9,6.36,63.1,1.023,0.06,119.1,0.18,77,0.7,7.83,11.83,10.484,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:23:56Z,039
0.21,10.552,58.7,6.36,63.4,1.034,0.06,119.3,0.2,78,0.67,7.83,11.765,10.554,NA,NA,NA,977,2022-06-02,2022-06-02T15:23:57Z,039
0.21,10.698,58.4,6.32,63.8,1.049,0.06,119,0.07,77,0.61,7.82,11.792,10.789,NA,NA,NA,977,2022-06-02,2022-06-02T15:23:59Z,039
0.2,10.904,57.8,6.27,64.3,1.069,0.06,119.1,0.11,77,0.51,7.81,11.632,10.956,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:24:00Z,039
0.18,11.02,57.6,6.27,64.5,1.08,0.06,119.4,0.11,78,0.56,7.8,11.505,11.02,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:24:01Z,039
0.24,11.183,57.2,6.23,64.9,1.096,0.06,119.3,0.18,78,0.57,7.79,11.464,11.272,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:24:03Z,039
0.23,11.347,56.9,6.23,65.3,1.112,0.06,119.6,0.29,78,0.48,7.79,11.231,11.347,NA,NA,NA,977,2022-06-02,2022-06-02T15:24:04Z,039
0.25,11.377,57,6.25,65.4,1.115,0.06,119.6,0.32,78,0.59,7.78,11.225,11.426,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:24:05Z,039
0.21,11.514,56.9,6.24,65.8,1.129,0.06,119.6,0.2,78,0.65,7.78,11.161,11.558,NA,NA,NA,976.9,2022-06-02,2022-06-02T15:24:06Z,039
0.17,11.621,56.8,6.26,66,1.139,0.06,119.9,0.12,78,0.56,7.77,11.002,11.674,NA,NA,NA,977,2022-06-02,2022-06-02T15:24:07Z,039
0.19,11.738,56.6,6.25,66.3,1.151,0.06,119.9,0.14,78,0.49,7.77,10.964,11.752,NA,NA,NA,977,2022-06-02,2022-06-02T15:24:08Z,039
0.2,11.808,56.2,6.2,66.7,1.158,0.06,120.1,0.15,78,0.62,7.76,10.921,11.85,NA,NA,NA,977,2022-06-02,2022-06-02T15:24:09Z,039
0.18,11.903,55.9,6.18,66.9,1.167,0.06,120.3,0.25,78,0.66,7.75,10.825,11.948,NA,NA,NA,977,2022-06-02,2022-06-02T15:24:10Z,039
0.22,12.032,55.5,6.15,67.3,1.18,0.06,120.6,0.26,78,0.67,7.75,10.698,12.067,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:24:11Z,039
0.18,12.173,55,6.11,67.7,1.193,0.06,120.7,0.15,78,0.75,7.74,10.605,12.216,NA,NA,NA,977,2022-06-02,2022-06-02T15:24:13Z,039
0.18,12.317,54.1,6.02,68.2,1.208,0.06,120.7,0.31,78,0.76,7.73,10.554,12.346,NA,NA,NA,977,2022-06-02,2022-06-02T15:24:15Z,039
0.19,12.573,51.4,5.8,69.3,1.233,0.06,122.5,0.31,80,0.82,7.71,10.039,12.645,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:24:21Z,039
0.14,12.72,50.9,5.75,69.6,1.247,0.06,122.5,0.21,80,0.79,7.7,9.954,12.742,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:24:22Z,039
0.17,12.81,50.6,5.72,69.7,1.256,0.06,122.5,0.16,80,0.74,7.7,9.938,12.853,NA,NA,NA,977,2022-06-02,2022-06-02T15:24:23Z,039
0.2,12.935,49.8,5.63,70,1.268,0.06,122.7,0.08,80,0.85,7.69,9.851,12.977,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:24:24Z,039
0.2,13.042,49.4,5.61,70.3,1.279,0.06,123.2,0.12,80,0.92,7.69,9.693,13.099,NA,NA,NA,976.9,2022-06-02,2022-06-02T15:24:25Z,039
0.17,13.174,49.2,5.59,70.6,1.292,0.06,123.9,0.19,81,0.9,7.68,9.566,13.204,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:24:26Z,039
0.18,13.274,48.7,5.57,70.9,1.301,0.06,124.5,0.2,81,0.93,7.68,9.409,13.34,NA,NA,NA,977,2022-06-02,2022-06-02T15:24:27Z,039
0.19,13.487,48.1,5.52,71.4,1.322,0.06,125.2,0.2,81,1.11,7.67,9.247,13.59,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:24:28Z,039
0.19,13.725,47.5,5.47,71.7,1.346,0.06,126.2,0.21,82,1.14,7.67,8.991,13.768,NA,NA,NA,977,2022-06-02,2022-06-02T15:24:29Z,039
0.2,13.85,47.1,5.45,71.9,1.358,0.06,126.8,0.22,82,1.12,7.66,8.898,13.906,NA,NA,NA,976.9,2022-06-02,2022-06-02T15:24:30Z,039
0.22,14.017,46.5,5.39,72.3,1.374,0.06,127.1,0.23,83,1.09,7.66,8.816,14.076,NA,NA,NA,977,2022-06-02,2022-06-02T15:24:31Z,039
0.24,14.147,45.8,5.33,72.6,1.387,0.06,127.7,0.24,83,1.15,7.65,8.667,14.172,NA,NA,NA,977,2022-06-02,2022-06-02T15:24:32Z,039
0.24,14.258,45.5,5.31,72.8,1.398,0.06,128,0.25,83,1.22,7.65,8.578,14.33,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:24:33Z,039
0.24,14.396,45.1,5.28,73,1.412,0.06,128.5,0.27,84,1.35,7.65,8.467,14.404,NA,NA,NA,976.9,2022-06-02,2022-06-02T15:24:34Z,039
0.22,14.456,44.9,5.26,73.2,1.417,0.06,128.7,0.28,84,1.39,7.64,8.413,14.497,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:24:35Z,039
0.22,14.599,44.5,5.23,73.4,1.431,0.06,129,0.27,84,1.34,7.64,8.306,14.647,NA,NA,NA,977,2022-06-02,2022-06-02T15:24:36Z,039
0.28,14.697,44.4,5.23,73.6,1.441,0.06,129.3,0.31,84,1.39,7.63,8.197,14.724,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:24:37Z,039
0.31,14.789,44.4,5.23,73.8,1.45,0.06,129.4,0.35,84,1.44,7.63,8.174,14.818,NA,NA,NA,977.1,2022-06-02,2022-06-02T15:24:38Z,039
