chlorophyll_RFU,depth_m,doSaturation_percent,doConcentration_mgpL,orp_mV,waterPressure_barA,salinity_psu,specificConductivity_uSpcm,phycocyaninBGA_RFU,tds_mgpL,turbidity_FNU,pH,temp_degC,verticalPosition_m,latitude,longitude,altitude_m,barometerAirHandheld_mbars,date,dateTime,MULakeNumber
2.18,5.156,72,7.05,99.8,0.505,0.15,307.7,0.43,200,10.03,7.87,16.261,5.263,38.90689,-92.1217,251.4,986.8,2022-05-12,2022-05-12T08:26:51Z,219
2.18,5.322,71.5,7.01,100.4,0.521,0.15,305.8,0.42,199,10.2,7.86,16.292,5.448,38.90689,-92.1217,251.5,986.9,2022-05-12,2022-05-12T08:26:52Z,219
2.19,5.433,70.8,6.92,100.9,0.532,0.15,305.5,0.4,199,10.44,7.85,16.074,5.538,38.90689,-92.1217,251.4,986.8,2022-05-12,2022-05-12T08:26:53Z,219
2.16,5.501,64.9,6.4,101.4,0.539,0.15,306.3,0.38,199,10.89,7.84,15.835,5.802,38.90689,-92.1217,251.3,986.8,2022-05-12,2022-05-12T08:26:54Z,219
2.15,6.299,61.9,6.16,102.2,0.617,0.15,307.9,0.37,200,11.39,7.83,15.41,6.123,38.9069,-92.1217,251.3,986.7,2022-05-12,2022-05-12T08:26:55Z,219
2.14,6.453,58.7,5.87,103.1,0.632,0.15,307.7,0.36,200,12.05,7.71,15.287,6.386,38.9069,-92.1217,251.3,986.7,2022-05-12,2022-05-12T08:26:56Z,219
2.14,6.52,57.5,5.76,103.6,0.639,0.15,307.1,0.36,200,12.81,7.71,15.224,6.5,38.9069,-92.1217,251.3,986.7,2022-05-12,2022-05-12T08:26:57Z,219
4.51,6.535,52.3,5.25,103.9,0.64,0.15,306.4,0.36,199,14.62,7.71,15.184,6.547,38.9069,-92.1217,251.2,986.8,2022-05-12,2022-05-12T08:26:58Z,219
8.34,6.58,45.5,4.57,104.3,0.645,0.15,304.9,0.44,198,124.22,7.7,15.116,6.658,38.9069,-92.1217,251,986.9,2022-05-12,2022-05-12T08:27:01Z,219
7.33,6.608,44.5,4.47,104.2,0.648,0.15,304.5,0.51,198,92.01,7.7,15.1,6.696,38.9069,-92.1217,250.9,986.7,2022-05-12,2022-05-12T08:27:02Z,219
3.35,6.643,38,3.82,104.4,0.651,0.15,304.8,0.64,198,157.53,7.68,15.074,6.697,38.90691,-92.1217,250.8,986.7,2022-05-12,2022-05-12T08:27:05Z,219
4.43,6.668,33.7,3.39,104.8,0.653,0.15,307.4,0.88,200,66.11,7.65,15.009,6.714,38.90691,-92.1217,251.1,986.7,2022-05-12,2022-05-12T08:27:10Z,219
3.42,6.673,32,3.23,105.1,0.654,0.15,308.6,1.05,201,72.27,7.64,15.012,6.705,38.90691,-92.1217,251.2,986.7,2022-05-12,2022-05-12T08:27:14Z,219
3.64,6.68,27.4,2.76,105.5,0.655,0.15,309.3,1.11,201,34.37,7.61,15.036,6.719,38.90691,-92.1217,250.4,986.7,2022-05-12,2022-05-12T08:27:19Z,219
3.79,6.684,26.4,2.65,105.4,0.655,0.15,309.6,1.06,201,74.45,7.59,15.052,6.728,38.90691,-92.1217,250.2,986.8,2022-05-12,2022-05-12T08:27:23Z,219
4.28,6.687,25.7,2.59,104.8,0.655,0.15,309.8,1.1,201,69.03,7.56,15.076,6.72,38.90691,-92.1217,250.2,986.8,2022-05-12,2022-05-12T08:27:27Z,219
5.78,6.69,25.1,2.52,97.6,0.656,0.15,309.9,1.2,201,70.53,7.54,15.123,6.728,38.90691,-92.1217,250.4,986.7,2022-05-12,2022-05-12T08:27:32Z,219
5.57,6.703,22.8,2.29,95.6,0.657,0.15,310.3,1.45,202,25.32,7.49,15.172,6.716,38.90691,-92.1217,250.7,986.8,2022-05-12,2022-05-12T08:27:45Z,219
4.57,6.704,22.3,2.24,95.2,0.657,0.15,310.5,1.4,202,32.7,7.48,15.158,6.724,38.90691,-92.1217,250.4,986.8,2022-05-12,2022-05-12T08:27:49Z,219
4.43,6.704,22,2.21,95,0.657,0.15,310.8,1.34,202,36.33,7.47,15.142,6.706,38.90691,-92.1217,250.4,986.8,2022-05-12,2022-05-12T08:27:52Z,219
3.58,6.707,21.2,2.13,93.9,0.657,0.15,311.4,1.13,202,25.32,7.45,15.091,6.725,38.90691,-92.1217,251,986.8,2022-05-12,2022-05-12T08:28:01Z,219
