Level0_profiles,MULakeNumber,year,month,day,csv,Level0to1_done,Level0to1_done_date,profile_date,maxDepth_m,latitude,longitude,altitude_m,barometerAirHandheld_mbars,doConcentration_mgpL_bottom,doConcentration_mgpL_bottom5mean,nrow_original_Level0,nrow_readProfile,nrow_Level1,Level1FileName
003_2018_05_29_P.csv,003,2018,05,29,P,Yes,2023-06-25,2018-05-29,15.899,NA,NA,NA,981.8044742729306,0.16,0.16,333,333,298,003_2018_05_29_P_Level1.csv
003_2018_06_18_P.csv,003,2018,06,18,P,Yes,2023-06-25,2018-06-18,14.734,NA,NA,NA,988.2069651741294,0.19,0.19,249,249,201,003_2018_06_18_P_Level1.csv
003_2018_07_16_P.csv,003,2018,07,16,P,Yes,2023-06-25,2018-07-16,14.718,NA,NA,NA,987.0534534534534,0.02,0.02,260,260,222,003_2018_07_16_P_Level1.csv
003_2018_08_06_P.csv,003,2018,08,06,P,Yes,2023-06-25,2018-08-06,15.74825,NA,NA,NA,988.5628274616079,0.17,0.17,3350,280,246,003_2018_08_06_P_Level1.csv
005_2018_05_29_P.csv,005,2018,05,29,P,Yes,2023-06-25,2018-05-29,13.491,NA,NA,NA,990.6935185185185,0.21,0.21166666666666667,155,155,144,005_2018_05_29_P_Level1.csv
005_2018_06_18_P.csv,005,2018,06,18,P,Yes,2023-06-25,2018-06-18,12.945,NA,NA,NA,997.0686274509803,0.14,0.14666666666666667,229,229,204,005_2018_06_18_P_Level1.csv
005_2018_07_16_P.csv,005,2018,07,16,P,Yes,2023-06-25,2018-07-16,12.942,NA,NA,NA,994.6983498349834,0.04,0.04,235,235,202,005_2018_07_16_P_Level1.csv
005_2018_08_06_P.csv,005,2018,08,06,P,Yes,2023-06-25,2018-08-06,13.456083333333334,NA,NA,NA,997.2605405405405,0.20166666666666666,0.20027777777777778,2334,195,185,005_2018_08_06_P_Level1.csv
013_2018_05_16.csv,013,2018,05,16,csv,Yes,2023-06-25,2018-05-16,6.612,NA,NA,NA,990.9203703703704,0.15,0.15,236,236,72,013_2018_05_16_Level1.csv
013_2018_06_11.csv,013,2018,06,11,csv,Yes,2023-06-25,2018-06-11,6.008,NA,NA,NA,986.2371308016878,0.07,0.07,179,179,158,013_2018_06_11_Level1.csv
013_2018_07_09.csv,013,2018,07,09,csv,Yes,2023-06-25,2018-07-09,6.01,NA,NA,NA,999.8117048346056,0.1,0.10500000000000001,144,144,131,013_2018_07_09_Level1.csv
013_2018_07_30.csv,013,2018,07,30,csv,Yes,2023-06-25,2018-07-30,5.955166666666667,NA,NA,NA,994.5046015712683,0.22,0.22236111111111112,1301,110,99,013_2018_07_30_Level1.csv
018_2018_06_04_P.csv,018,2018,06,04,P,Yes,2023-06-25,2018-06-04,13.313,NA,NA,NA,985.4759420289855,1.11,1.315,253,253,230,018_2018_06_04_P_Level1.csv
018_2018_06_25_P.csv,018,2018,06,25,P,Yes,2023-06-25,2018-06-25,13.83,NA,NA,NA,982.417601760176,3.42,3.535,358,358,303,018_2018_06_25_P_Level1.csv
018_2018_07_23.csv,018,2018,07,23,csv,Yes,2023-06-25,2018-07-23,10.108,NA,NA,NA,983.6663507109005,4.33,4.516666666666667,227,227,211,018_2018_07_23_Level1.csv
018_2018_08_13.csv,018,2018,08,13,csv,Yes,2023-06-25,2018-08-13,11.327333333333334,NA,NA,NA,986.2612535612536,1.6328571428571428,1.7350595238095239,2065,173,156,018_2018_08_13_Level1.csv
025_2018_06_06.csv,025,2018,06,06,csv,Yes,2023-06-25,2018-06-06,6.465,NA,NA,NA,994.3453416149068,0.1,0.1,196,196,161,025_2018_06_06_Level1.csv
025_2018_06_27.csv,025,2018,06,27,csv,Yes,2023-06-25,2018-06-27,6.894,NA,NA,NA,992.8899470899471,0.17,0.17333333333333334,218,218,126,025_2018_06_27_Level1.csv
025_2018_07_25.csv,025,2018,07,25,csv,Yes,2023-06-25,2018-07-25,8.873,NA,NA,NA,998.9798095238095,0.16,0.16166666666666668,191,191,175,025_2018_07_25_Level1.csv
025_2018_08_15.csv,025,2018,08,15,csv,Yes,2023-06-25,2018-08-15,6.082833333333333,NA,NA,NA,995.4801994301995,3.97,3.9831944444444445,1102,93,78,025_2018_08_15_Level1.csv
027_2018_06_06.csv,027,2018,06,06,csv,Yes,2023-06-25,2018-06-06,5.214,NA,NA,NA,994.2842975206612,0.21,0.21,160,160,121,027_2018_06_06_Level1.csv
027_2018_06_27.csv,027,2018,06,27,csv,Yes,2023-06-25,2018-06-27,6.085,NA,NA,NA,993.4335917312662,0.26,0.26,154,154,129,027_2018_06_27_Level1.csv
027_2018_07_25.csv,027,2018,07,25,csv,Yes,2023-06-25,2018-07-25,6.205,NA,NA,NA,998.0876957494407,0.39,0.4033333333333333,166,166,149,027_2018_07_25_Level1.csv
027_2018_08_15.csv,027,2018,08,15,csv,Yes,2023-06-25,2018-08-15,4.3620833333333335,NA,NA,NA,996.7546666666667,1.0666666666666667,1.17,781,66,50,027_2018_08_15_Level1.csv
028_2018_06_06.csv,028,2018,06,06,csv,Yes,2023-06-25,2018-06-06,7.253,NA,NA,NA,999.8506329113924,0.08,0.08,190,190,158,028_2018_06_06_Level1.csv
028_2018_06_27.csv,028,2018,06,27,csv,Yes,2023-06-25,2018-06-27,7.293,NA,NA,NA,998.7244161358811,0.16,0.16,188,188,157,028_2018_06_27_Level1.csv
028_2018_07_25.csv,028,2018,07,25,csv,Yes,2023-06-25,2018-07-25,7.182,NA,NA,NA,1003.5378881987577,0.19,0.19,176,176,161,028_2018_07_25_Level1.csv
028_2018_08_15.csv,028,2018,08,15,csv,Yes,2023-06-25,2018-08-15,7.48325,NA,NA,NA,999.5476476476476,0.09,0.09513888888888888,1434,120,111,028_2018_08_15_Level1.csv
029_2018_06_06.csv,029,2018,06,06,csv,Yes,2023-06-25,2018-06-06,6.057,NA,NA,NA,999.2344086021506,0.14,0.14,146,146,124,029_2018_06_06_Level1.csv
029_2018_06_27.csv,029,2018,06,27,csv,Yes,2023-06-25,2018-06-27,6.184,NA,NA,NA,998.3881720430107,0.09,0.09,164,164,124,029_2018_06_27_Level1.csv
029_2018_07_25.csv,029,2018,07,25,csv,Yes,2023-06-25,2018-07-25,6.105,NA,NA,NA,1002.7486338797814,0.22,0.22,164,164,122,029_2018_07_25_Level1.csv
029_2018_08_15.csv,029,2018,08,15,csv,Yes,2023-06-25,2018-08-15,6.00575,NA,NA,NA,999.8565864833906,0.128,0.12966666666666668,1299,109,97,029_2018_08_15_Level1.csv
030_2018_06_06_P.csv,030,2018,06,06,P,Yes,2023-06-25,2018-06-06,5.657,NA,NA,NA,1000.6572549019608,0.42,0.45999999999999996,190,190,170,030_2018_06_06_P_Level1.csv
030_2018_06_27_P.csv,030,2018,06,27,P,Yes,2023-06-25,2018-06-27,5.37,NA,NA,NA,1000.1036093418259,2.38,2.3933333333333335,197,197,157,030_2018_06_27_P_Level1.csv
030_2018_07_24.csv,030,2018,07,24,csv,Yes,2023-06-25,2018-07-24,5.503,NA,NA,NA,1002.3361823361823,6.7,4.413333333333333,217,217,117,030_2018_07_24_Level1.csv
030_2018_08_14.csv,030,2018,08,14,csv,Yes,2023-06-25,2018-08-14,5.408666666666667,NA,NA,NA,1003.1138576779025,0.21,0.21347222222222223,1272,107,89,030_2018_08_14_Level1.csv
036_2018_06_05_P.csv,036,2018,06,05,P,Yes,2023-06-25,2018-06-05,7.721,NA,NA,NA,994.1174358974359,1.77,1.7733333333333334,319,319,260,036_2018_06_05_P_Level1.csv
036_2018_06_26_P.csv,036,2018,06,26,P,Yes,2023-06-25,2018-06-26,7.53,NA,NA,NA,995.2398625429553,0.29,0.29,214,214,194,036_2018_06_26_P_Level1.csv
036_2018_07_24_P.csv,036,2018,07,24,P,Yes,2023-06-25,2018-07-24,7.724,NA,NA,NA,999.4491666666667,0.27,0.275,180,180,160,036_2018_07_24_P_Level1.csv
036_2018_08_14.csv,036,2018,08,14,csv,Yes,2023-06-25,2018-08-14,7.439,NA,NA,NA,998.2903381642512,0.3825,0.3940277777777778,1234,104,92,036_2018_08_14_Level1.csv
037_2018_06_05.csv,037,2018,06,05,csv,Yes,2023-06-25,2018-06-05,5.902,NA,NA,NA,986.6992805755395,2.28,2.2866666666666666,190,190,139,037_2018_06_05_Level1.csv
037_2018_06_26.csv,037,2018,06,26,csv,Yes,2023-06-25,2018-06-26,5.427,NA,NA,NA,988.9033816425122,2.31,2.336666666666667,180,180,138,037_2018_06_26_Level1.csv
037_2018_07_24.csv,037,2018,07,24,csv,Yes,2023-06-25,2018-07-24,5.064,NA,NA,NA,991.0860215053763,6.23,6.233333333333333,148,148,124,037_2018_07_24_Level1.csv
037_2018_08_14.csv,037,2018,08,14,csv,Yes,2023-06-25,2018-08-14,4.7610833333333336,NA,NA,NA,989.7964157706093,5.12,5.148472222222222,888,75,62,037_2018_08_14_Level1.csv
038_2018_06_05.csv,038,2018,06,05,csv,Yes,2023-06-25,2018-06-05,4.459,NA,NA,NA,985.2749206349206,0.16,0.16166666666666668,139,139,105,038_2018_06_05_Level1.csv
038_2018_06_26.csv,038,2018,06,26,csv,Yes,2023-06-25,2018-06-26,3.62,NA,NA,NA,987.0562091503267,0.14,0.1366666666666667,162,162,102,038_2018_06_26_Level1.csv
038_2018_07_24.csv,038,2018,07,24,csv,Yes,2023-06-25,2018-07-24,4.354,NA,NA,NA,988.2387301587303,0.24,0.24333333333333332,138,138,105,038_2018_07_24_Level1.csv
038_2018_08_14.csv,038,2018,08,14,csv,Yes,2023-06-25,2018-08-14,4.948416666666667,NA,NA,NA,986.9036231884058,0.11,0.11541666666666667,1232,104,92,038_2018_08_14_Level1.csv
039_2018_06_04_P.csv,039,2018,06,04,P,Yes,2023-06-25,2018-06-04,19.949,NA,NA,NA,979.0450184501844,1.49,1.505,304,304,271,039_2018_06_04_P_Level1.csv
039_2018_06_25_P.csv,039,2018,06,25,P,Yes,2023-06-25,2018-06-25,17.528,NA,NA,NA,975.7295597484276,0.32,0.3466666666666667,372,372,318,039_2018_06_25_P_Level1.csv
039_2018_07_23_P.csv,039,2018,07,23,P,Yes,2023-06-25,2018-07-23,19.63,NA,NA,NA,976.7729230769231,0.25,0.24666666666666667,355,355,325,039_2018_07_23_P_Level1.csv
039_2018_08_13.csv,039,2018,08,13,csv,Yes,2023-06-25,2018-08-13,17.8545,NA,NA,NA,980.081498951782,0.08,0.08291666666666667,2943,246,212,039_2018_08_13_Level1.csv
048_2018_05_14_P.csv,048,2018,05,14,P,Yes,2023-06-25,2018-05-14,9.38,NA,NA,NA,982.0364170337739,3.5,3.52,275,275,227,048_2018_05_14_P_Level1.csv
048_2018_06_19_P.csv,048,2018,06,19,P,Yes,2023-06-25,2018-06-19,9.232,NA,NA,NA,985.8990099009901,0.05,0.05,232,232,202,048_2018_06_19_P_Level1.csv
048_2018_07_17_P.csv,048,2018,07,17,P,Yes,2023-06-25,2018-07-17,8.942,NA,NA,NA,989.3725888324873,0.07,0.07,214,214,197,048_2018_07_17_P_Level1.csv
048_2018_08_07.csv,048,2018,08,07,csv,Yes,2023-06-25,2018-08-07,8.769416666666666,NA,NA,NA,988.3182072829132,0.25916666666666666,0.2515277777777778,1654,138,119,048_2018_08_07_Level1.csv
057_2018_05_30_P.csv,057,2018,05,30,P,Yes,2023-06-25,2018-05-30,5.823,NA,NA,NA,980.279674796748,0.16,0.16,181,181,123,057_2018_05_30_P_Level1.csv
057_2018_06_19_P.csv,057,2018,06,19,P,Yes,2023-06-25,2018-06-19,7.099,NA,NA,NA,988.3675925925926,0.12,0.12,168,168,144,057_2018_06_19_P_Level1.csv
057_2018_07_17_P.csv,057,2018,07,17,P,Yes,2023-06-25,2018-07-17,5.001,NA,NA,NA,994.6999999999999,0.2,0.20666666666666667,117,117,80,057_2018_07_17_P_Level1.csv
057_2018_08_07_P.csv,057,2018,08,07,P,Yes,2023-06-25,2018-08-07,5.675583333333333,NA,NA,NA,992.5485838779956,0.2,0.2,1343,113,102,057_2018_08_07_P_Level1.csv
059_2018_06_18.csv,059,2018,06,18,csv,Yes,2023-06-25,2018-06-18,2.908,NA,NA,NA,986.9286549707602,0.52,0.5366666666666667,79,79,57,059_2018_06_18_Level1.csv
059_2018_07_16.csv,059,2018,07,16,csv,Yes,2023-06-25,2018-07-16,3.355,NA,NA,NA,988.6577777777777,0.33,0.34833333333333333,103,103,75,059_2018_07_16_Level1.csv
059_2018_08_06.csv,059,2018,08,06,csv,Yes,2023-06-25,2018-08-06,3.3106666666666666,NA,NA,NA,988.7061728395062,0.37,0.38722222222222225,800,67,54,059_2018_08_06_Level1.csv
059_2018_08_23.csv,059,2018,08,23,csv,Yes,2023-06-25,2018-08-23,4.167083333333333,NA,NA,NA,993.2715873015873,0.7233333333333333,0.7891666666666667,932,79,70,059_2018_08_23_Level1.csv
064_2018_05_23.csv,064,2018,05,23,csv,Yes,2023-06-25,2018-05-23,7.486,NA,NA,NA,987.9565476190476,0.12,0.12,267,267,224,064_2018_05_23_Level1.csv
064_2018_06_13.csv,064,2018,06,13,csv,Yes,2023-06-25,2018-06-13,7.491,NA,NA,NA,988.203125,0.09,0.09,152,152,128,064_2018_06_13_Level1.csv
064_2018_07_11.csv,064,2018,07,11,csv,Yes,2023-06-25,2018-07-11,5.703,NA,NA,NA,988.5674074074074,0.14,0.14500000000000002,124,124,90,064_2018_07_11_Level1.csv
064_2018_08_01.csv,064,2018,08,01,csv,Yes,2023-06-25,2018-08-01,6.842416666666667,NA,NA,NA,987.9663978494624,0.24,0.24,1598,134,124,064_2018_08_01_Level1.csv
070_2018_05_23_P.csv,070,2018,05,23,P,Yes,2023-06-25,2018-05-23,4.45,NA,NA,NA,985.1816091954022,0.17,0.17,166,166,116,070_2018_05_23_P_Level1.csv
070_2018_06_13_P.csv,070,2018,06,13,P,Yes,2023-06-25,2018-06-13,4.013,NA,NA,NA,982.4527777777778,0.17,0.17,133,133,96,070_2018_06_13_P_Level1.csv
070_2018_07_11_P.csv,070,2018,07,11,P,Yes,2023-06-25,2018-07-11,4.502,NA,NA,NA,984.7934640522876,0.1,0.1,133,133,102,070_2018_07_11_P_Level1.csv
070_2018_08_01_P.csv,070,2018,08,01,P,Yes,2023-06-25,2018-08-01,4.03075,NA,NA,NA,983.5360269360269,0.24,0.24625,932,78,66,070_2018_08_01_P_Level1.csv
072_2018_06_20_P.csv,072,2018,06,20,P,Yes,2023-06-25,2018-06-20,6.5296666666666665,NA,NA,NA,976.7270791749834,2.263333333333333,1.7066666666666666,691,231,167,072_2018_06_20_P_Level1.csv
072_2018_07_12_P.csv,072,2018,07,12,P,Yes,2023-06-25,2018-07-12,8.374,NA,NA,NA,986.2969267139481,0.03,0.023333333333333334,221,221,141,072_2018_07_12_P_Level1.csv
072_2018_08_08_P.csv,072,2018,08,08,P,Yes,2023-06-25,2018-08-08,12.571,NA,NA,NA,984,0.15,0.15888888888888889,596,199,188,072_2018_08_08_P_Level1.csv
072_2018_09_27.csv,072,2018,09,27,csv,Yes,2023-06-25,2018-09-27,13.9,NA,NA,NA,NA,0,0.21333333333333332,14,14,14,072_2018_09_27_Level1.csv
074_2018_06_20_P.csv,074,2018,06,20,P,Yes,2023-06-25,2018-06-20,7.117999999999999,NA,NA,NA,977.072094995759,0.11499999999999999,0.11083333333333334,679,227,131,074_2018_06_20_P_Level1.csv
074_2018_07_12_P.csv,074,2018,07,12,P,Yes,2023-06-25,2018-07-12,8.717,NA,NA,NA,986.1663082437276,-0,0,248,248,186,074_2018_07_12_P_Level1.csv
074_2018_08_08_P.csv,074,2018,08,08,P,Yes,2023-06-25,2018-08-08,7.971,NA,NA,NA,983.6430379746835,0.23,0.23333333333333334,301,301,158,074_2018_08_08_P_Level1.csv
074_2018_09_27_P.csv,074,2018,09,27,P,Yes,2023-06-25,2018-09-27,8.925,39.393953921568624,-94.26229009803922,269.3078431372549,984.8235294117648,-0.01,-0.006666666666666667,173,173,102,074_2018_09_27_P_Level1.csv
085_2018_05_31.csv,085,2018,05,31,csv,Yes,2023-06-25,2018-05-31,8.954,NA,NA,NA,973.1140096618357,0.31,0.32166666666666666,162,162,138,085_2018_05_31_Level1.csv
085_2018_06_20.csv,085,2018,06,20,csv,Yes,2023-06-25,2018-06-20,8.446,NA,NA,NA,974.7097643097643,0.2,0.21,222,222,198,085_2018_06_20_Level1.csv
085_2018_07_18.csv,085,2018,07,18,csv,Yes,2023-06-25,2018-07-18,9.018,NA,NA,NA,983.3430167597766,0.19,0.20166666666666666,204,204,179,085_2018_07_18_Level1.csv
085_2018_08_08.csv,085,2018,08,08,csv,Yes,2023-06-25,2018-08-08,9.563416666666667,NA,NA,NA,981.7265835929387,0.31,0.3145833333333333,1470,123,107,085_2018_08_08_Level1.csv
087_2018_05_14_P.csv,087,2018,05,14,P,Yes,2023-06-25,2018-05-14,8.534,NA,NA,NA,982.3482352941177,2.99,2.9933333333333336,197,197,170,087_2018_05_14_P_Level1.csv
087_2018_05_30_P.csv,087,2018,05,30,P,Yes,2023-06-25,2018-05-30,9.247,NA,NA,NA,976.8000000000001,0.31,0.31,176,176,149,087_2018_05_30_P_Level1.csv
087_2018_06_19_P.csv,087,2018,06,19,P,Yes,2023-06-25,2018-06-19,8.995,NA,NA,NA,985.4864957264957,0.08,0.08333333333333333,222,222,195,087_2018_06_19_P_Level1.csv
087_2018_07_17_P.csv,087,2018,07,17,P,Yes,2023-06-25,2018-07-17,9.039,NA,NA,NA,989.2989247311828,0.04,0.04,215,215,186,087_2018_07_17_P_Level1.csv
087_2018_08_07.csv,087,2018,08,07,csv,Yes,2023-06-25,2018-08-07,8.979583333333334,NA,NA,NA,986.7236625514404,0.21,0.21375,1462,123,108,087_2018_08_07_Level1.csv
089_2018_06_14_P.csv,089,2018,06,14,P,Yes,2023-06-25,2018-06-14,13.462333333333333,NA,NA,NA,987.7062656641604,0.12,0.12,599,201,133,089_2018_06_14_P_Level1.csv
089_2018_08_09.csv,089,2018,08,09,csv,Yes,2023-06-25,2018-08-09,6.312666666666667,NA,NA,NA,989.4787639710717,1.36,1.4933333333333334,638,214,169,089_2018_08_09_Level1.csv
089_2018_09_19.csv,089,2018,09,19,csv,Yes,2023-06-25,2018-09-19,14,NA,NA,NA,NA,0,0.03333333333333333,19,19,19,089_2018_09_19_Level1.csv
089_2018_09_26.csv,089,2018,09,26,csv,Yes,2023-06-25,2018-09-26,7.6,NA,NA,NA,NA,3,4.083333333333334,9,9,9,089_2018_09_26_Level1.csv
091_2018_05_22_P.csv,091,2018,05,22,P,Yes,2023-06-25,2018-05-22,4.402,NA,NA,NA,989.4133333333334,0.16,0.17333333333333334,106,106,90,091_2018_05_22_P_Level1.csv
091_2018_06_12_P.csv,091,2018,06,12,P,Yes,2023-06-25,2018-06-12,4.289,NA,NA,NA,987.0379928315411,0.28,0.2916666666666667,116,116,93,091_2018_06_12_P_Level1.csv
091_2018_07_10_P.csv,091,2018,07,10,P,Yes,2023-06-25,2018-07-10,4.29,NA,NA,NA,992.1246612466125,0.15,0.15333333333333332,154,154,123,091_2018_07_10_P_Level1.csv
091_2018_07_31.csv,091,2018,07,31,csv,Yes,2023-06-25,2018-07-31,4.308,NA,NA,NA,990.6609686609686,3.44,3.4619444444444447,1123,95,78,091_2018_07_31_Level1.csv
092_2018_08_01_P.csv,092,2018,08,01,P,Yes,2023-06-25,2018-08-01,21.323333333333334,NA,NA,NA,984.5875156054931,-0.02,-0.02277777777777778,560,188,178,092_2018_08_01_P_Level1.csv
092_2018_08_15.csv,092,2018,08,15,csv,Yes,2023-06-25,2018-08-15,15.828,NA,NA,NA,985.8732106339469,-0.07,-0.07,666,222,163,092_2018_08_15_Level1.csv
092_2018_09_13.csv,092,2018,09,13,csv,Yes,2023-06-25,2018-09-13,20.549,37.89676113043478,-93.31879244927536,253.12144927536232,987.56077294686,-0.03,-0.03,928,310,230,092_2018_09_13_Level1.csv
092_2018_09_20.csv,092,2018,09,20,csv,Yes,2023-06-25,2018-09-20,17.7,NA,NA,NA,NA,0,0.03333333333333333,18,18,18,092_2018_09_20_Level1.csv
093_2018_08_01.csv,093,2018,08,01,csv,Yes,2023-06-25,2018-08-01,18.738666666666667,NA,NA,NA,984.6176979374584,0.04,0.04,574,192,167,093_2018_08_01_Level1.csv
093_2018_08_15.csv,093,2018,08,15,csv,Yes,2023-06-25,2018-08-15,10.57,NA,NA,NA,986.2207407407408,0.26,0.2922222222222222,533,179,120,093_2018_08_15_Level1.csv
093_2018_09_13.csv,093,2018,09,13,csv,Yes,2023-06-25,2018-09-13,16.220333333333333,37.68996891615542,-93.76728300411523,260.9760736196319,987.9588275391957,0.11,0.10222222222222223,696,233,163,093_2018_09_13_Level1.csv
093_2018_09_20.csv,093,2018,09,20,csv,Yes,2023-06-25,2018-09-20,15,NA,NA,NA,NA,0,1.8333333333333333,16,16,16,093_2018_09_20_Level1.csv
094_2018_05_22.csv,094,2018,05,22,csv,Yes,2023-06-25,2018-05-22,6.122,NA,NA,NA,983.3825311942959,0.15,0.14666666666666667,233,233,187,094_2018_05_22_Level1.csv
094_2018_06_06.csv,094,2018,06,06,csv,Yes,2023-06-25,2018-06-06,8.235,NA,NA,NA,976.6376237623762,0.12,0.12,416,139,101,094_2018_06_06_Level1.csv
094_2018_06_12.csv,094,2018,06,12,csv,Yes,2023-06-25,2018-06-12,5.889,NA,NA,NA,978.5719626168224,0.18,0.18,150,150,107,094_2018_06_12_Level1.csv
094_2018_07_10.csv,094,2018,07,10,csv,Yes,2023-06-25,2018-07-10,6.123,NA,NA,NA,986.3203980099503,0.05,0.05,161,161,134,094_2018_07_10_Level1.csv
094_2018_07_31.csv,094,2018,07,31,csv,Yes,2023-06-25,2018-07-31,5.967833333333333,NA,NA,NA,983.8454780361757,0.23,0.23444444444444446,1251,106,86,094_2018_07_31_Level1.csv
094_2018_08_01.csv,094,2018,08,01,csv,Yes,2023-06-25,2018-08-01,5.895,NA,NA,NA,983.7767676767676,0.09,0.09833333333333333,464,155,132,094_2018_08_01_Level1.csv
094_2018_08_15.csv,094,2018,08,15,csv,Yes,2023-06-25,2018-08-15,4.893,NA,NA,NA,983.074213836478,0.11,0.11,396,396,53,094_2018_08_15_Level1.csv
094_2018_09_19.csv,094,2018,09,19,csv,Yes,2023-06-25,2018-09-19,5.389333333333333,NA,NA,NA,980.3228070175439,0.03,0.03277777777777778,669,224,152,094_2018_09_19_Level1.csv
094_2018_10_02.csv,094,2018,10,02,csv,Yes,2023-06-25,2018-10-02,5.531,NA,NA,NA,986.0013605442177,1.3,1.2850000000000001,112,112,98,094_2018_10_02_Level1.csv
094_2018_10_30.csv,094,2018,10,30,csv,Yes,2023-06-25,2018-10-30,5.637,NA,NA,NA,974.2666666666668,4.72,4.753333333333333,330,330,94,094_2018_10_30_Level1.csv
096_2018_05_21_P.csv,096,2018,05,21,P,Yes,2023-06-25,2018-05-21,14.863,NA,NA,NA,971.4237855946399,4.05,4.1,211,211,199,096_2018_05_21_P_Level1.csv
096_2018_06_11_P.csv,096,2018,06,11,P,Yes,2023-06-25,2018-06-11,14.583,NA,NA,NA,964.0460704607046,0.2,0.20500000000000002,283,283,246,096_2018_06_11_P_Level1.csv
096_2018_07_09_P.csv,096,2018,07,09,P,Yes,2023-06-25,2018-07-09,13.586,NA,NA,NA,976.0158102766799,0.06,0.06,339,339,253,096_2018_07_09_P_Level1.csv
096_2018_07_30.csv,096,2018,07,30,csv,Yes,2023-06-25,2018-07-30,13.197333333333333,NA,NA,NA,971.4159391534392,0.22,0.22,2210,185,168,096_2018_07_30_Level1.csv
098_2018_05_21_P.csv,098,2018,05,21,P,Yes,2023-06-25,2018-05-21,15.455,NA,NA,NA,981.794744121715,8.41,8.41,298,298,241,098_2018_05_21_P_Level1.csv
098_2018_06_12_P.csv,098,2018,06,12,P,Yes,2023-06-25,2018-06-12,14.326,NA,NA,NA,981.8528735632184,6.54,6.553333333333333,264,264,232,098_2018_06_12_P_Level1.csv
098_2018_07_10_P.csv,098,2018,07,10,P,Yes,2023-06-25,2018-07-10,20.024,NA,NA,NA,988.4479166666666,5.07,5.060833333333333,415,277,256,098_2018_07_10_P_Level1.csv
098_2018_07_31_P.csv,098,2018,07,31,P,Yes,2023-06-25,2018-07-31,22.852166666666665,NA,NA,NA,983.9499588477366,3.81,3.81,3459,289,270,098_2018_07_31_P_Level1.csv
107_2018_06_04.csv,107,2018,06,04,csv,Yes,2023-06-25,2018-06-04,5.718,NA,NA,NA,977.5889655172414,0.07,0.07,191,191,145,107_2018_06_04_Level1.csv
107_2018_06_25.csv,107,2018,06,25,csv,Yes,2023-06-25,2018-06-25,5.54,NA,NA,NA,973.4802721088436,0.06,0.06333333333333334,205,205,147,107_2018_06_25_Level1.csv
107_2018_07_23.csv,107,2018,07,23,csv,Yes,2023-06-25,2018-07-23,5.598,NA,NA,NA,973.9574468085107,0.17,0.17,173,173,141,107_2018_07_23_Level1.csv
107_2018_08_13.csv,107,2018,08,13,csv,Yes,2023-06-25,2018-08-13,5.187416666666667,NA,NA,NA,977.4735802469136,0.1,0.10180555555555557,1334,112,90,107_2018_08_13_Level1.csv
108_2018_06_04.csv,108,2018,06,04,csv,Yes,2023-06-25,2018-06-04,4.602,NA,NA,NA,977.7553398058252,0.7,0.7033333333333333,142,142,103,108_2018_06_04_Level1.csv
108_2018_06_25.csv,108,2018,06,25,csv,Yes,2023-06-25,2018-06-25,4.718,NA,NA,NA,973.1820330969267,0.09,0.09,170,170,141,108_2018_06_25_Level1.csv
108_2018_07_23.csv,108,2018,07,23,csv,Yes,2023-06-25,2018-07-23,4.092,NA,NA,NA,974.5659863945577,0.24,0.23833333333333334,124,124,98,108_2018_07_23_Level1.csv
108_2018_08_13.csv,108,2018,08,13,csv,Yes,2023-06-25,2018-08-13,4.533166666666666,NA,NA,NA,977.7247863247862,0.18,0.18569444444444444,1141,96,78,108_2018_08_13_Level1.csv
110_2018_06_04_P.csv,110,2018,06,04,P,Yes,2023-06-25,2018-06-04,7.36,NA,NA,NA,982.2989583333334,0.23,0.23,181,181,128,110_2018_06_04_P_Level1.csv
110_2018_06_25_P.csv,110,2018,06,25,P,Yes,2023-06-25,2018-06-25,8.226,NA,NA,NA,979.4948073701843,0.06,0.06,267,267,199,110_2018_06_25_P_Level1.csv
110_2018_07_23.csv,110,2018,07,23,csv,Yes,2023-06-25,2018-07-23,7.763,NA,NA,NA,979.0580335731414,0.19,0.19,170,170,139,110_2018_07_23_Level1.csv
110_2018_08_13.csv,110,2018,08,13,csv,Yes,2023-06-25,2018-08-13,7.393,NA,NA,NA,982.5482695810564,0.09285714285714286,0.09853174603174604,1625,136,122,110_2018_08_13_Level1.csv
112_2018_06_04_P.csv,112,2018,06,04,P,Yes,2023-06-25,2018-06-04,16.064,NA,NA,NA,983.8422222222222,0.26,0.26,267,267,240,112_2018_06_04_P_Level1.csv
112_2018_06_25_P.csv,112,2018,06,25,P,Yes,2023-06-25,2018-06-25,16.222,NA,NA,NA,981.3150159744409,0.2,0.195,368,368,313,112_2018_06_25_P_Level1.csv
112_2018_07_23_P.csv,112,2018,07,23,P,Yes,2023-06-25,2018-07-23,16.312,NA,NA,NA,982.775572519084,0.21,0.21,309,309,262,112_2018_07_23_P_Level1.csv
112_2018_08_13.csv,112,2018,08,13,csv,Yes,2023-06-25,2018-08-13,16.401666666666667,NA,NA,NA,985.027312534209,0.1,0.1,2650,222,203,112_2018_08_13_Level1.csv
114_2018_05_30_P.csv,114,2018,05,30,P,Yes,2023-06-25,2018-05-30,8.111,NA,NA,NA,979.6078431372549,0.08,0.08333333333333333,216,216,170,114_2018_05_30_P_Level1.csv
