Level0_profiles,MULakeNumber,year,month,day,csv,Level0to1_done,Level0to1_done_date,profile_date,maxDepth_m,latitude,longitude,altitude_m,barometerAirHandheld_mbars,doConcentration_mgpL_bottom,doConcentration_mgpL_bottom5mean,nrow_original_Level0,nrow_readProfile,nrow_Level1,Level1FileName,nrow_Level2,Level2_maxDepth_m,Level1to2_done,Level1to2_done_date,flag_monotonicDensity,flag_decreasingTemp,flag_lowTemps,flag_lowpH,flag_jumps_chlorophyll_RFU,flag_jumps_depth_m,flag_jumps_doSaturation_percent,flag_jumps_doConcentration_mgpL,flag_jumps_orp_mV,flag_jumps_waterPressure_barA,flag_jumps_salinity_psu,flag_jumps_specificConductivity_uSpcm,flag_jumps_phycocyaninBGA_RFU,flag_jumps_tds_mgpL,flag_jumps_turbidity_FNU,flag_jumps_pH,flag_jumps_temp_degC,flag_jumps_verticalPosition_m,flag_jumps_latitude,flag_jumps_longitude,flag_jumps_altitude_m,flag_jumps_barometerAirHandheld_mbars,Level1to2_some_depths_removed,Level1to2_profileRemoved
070_2017_08_07 FNU cleaned.csv,070,2017,08,07,FNU,Yes,2023-07-20,2017-08-07,4.772,NA,NA,NA,985.0530718954248,0.25,0.2777777777777778,269,91,85,070_2017_08_07_Level1.csv,85,4.772,Yes,2023-07-20,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA
078_2017_06_05 cleaned.csv,078,2017,06,05,cleaned,Yes,2023-07-20,2017-06-05,5.9,NA,NA,NA,977.1046070460704,0.06,0.07166666666666667,306,104,82,078_2017_06_05_Level1.csv,82,5.9,Yes,2023-07-20,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA
078_2017_06_26 cleaned.csv,078,2017,06,26,cleaned,Yes,2023-07-20,2017-06-26,4.9,NA,NA,NA,989.4836879432625,7.28,7.281666666666667,200,200,47,078_2017_06_26_Level1.csv,47,4.9,Yes,2023-07-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
078_2017_07_25 FNU cleaned.csv,078,2017,07,25,FNU,Yes,2023-07-20,2017-07-25,5.386,NA,NA,NA,985.063768115942,0.15,0.155,161,161,138,078_2017_07_25_Level1.csv,138,5.386,Yes,2023-07-20,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
078_2017_08_14 FNU cleaned.csv,078,2017,08,14,FNU,Yes,2023-07-20,2017-08-14,5.379,NA,NA,NA,977.782945736434,0.18,0.19611111111111112,409,137,129,078_2017_08_14_Level1.csv,106,4.504666666666667,Yes,2023-07-20,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,yes,NA
081_2017_06_05 cleaned.csv,081,2017,06,05,cleaned,Yes,2023-07-20,2017-06-05,7.05,NA,NA,NA,975.683846872082,0.03,0.03,482,161,119,081_2017_06_05_Level1.csv,119,7.05,Yes,2023-07-20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
081_2017_06_26 cleaned.csv,081,2017,06,26,cleaned,Yes,2023-07-20,2017-06-26,7.2,NA,NA,NA,987.2863849765258,0.22,0.24666666666666667,273,92,71,081_2017_06_26_Level1.csv,71,7.2,Yes,2023-07-20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
081_2017_07_25 FNU cleaned.csv,081,2017,07,25,FNU,Yes,2023-07-20,2017-07-25,7.671333333333333,NA,NA,NA,983.1010752688172,0.09,0.08444444444444445,279,93,93,081_2017_07_25_Level1.csv,85,7.315333333333333,Yes,2023-07-20,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,yes,NA
081_2017_08_14 FNU cleaned.csv,081,2017,08,14,FNU,Yes,2023-07-20,2017-08-14,7.121,NA,NA,NA,975.8053067993366,0.14,0.14222222222222222,403,135,134,081_2017_08_14_Level1.csv,134,7.121,Yes,2023-07-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
087_2017_05_18 cleaned.csv,087,2017,05,18,cleaned,Yes,2023-07-20,2017-05-18,8.6,NA,NA,NA,982.352,3.27,3.465,171,171,75,087_2017_05_18_Level1.csv,75,8.6,Yes,2023-07-20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
087_2017_06_26 cleaned.csv,087,2017,06,26,cleaned,Yes,2023-07-20,2017-06-26,10,NA,NA,NA,995.6415637860082,0.09,0.09,404,136,108,087_2017_06_26_Level1.csv,108,10,Yes,2023-07-20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
087_2017_07_25 FNU cleaned.csv,087,2017,07,25,FNU,Yes,2023-07-20,2017-07-25,10.207,NA,NA,NA,990.3378167641326,0.01,0.01388888888888889,352,119,114,087_2017_07_25_Level1.csv,114,10.207,Yes,2023-07-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
087_2017_08_14 FNU cleaned.csv,087,2017,08,14,FNU,Yes,2023-07-20,2017-08-14,9.824333333333334,NA,NA,NA,982.6501960784312,0.07,0.07333333333333333,511,171,170,087_2017_08_14_Level1.csv,169,9.777,Yes,2023-07-20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,yes,NA
089_2017_08_04 HW cleaned.csv,089,2017,08,04,HW,Yes,2023-07-20,2017-08-04,14,NA,NA,NA,NA,0.05,0.06,16,16,16,089_2017_08_04_Level1.csv,16,14,Yes,2023-07-20,0,0,0,0,0,2,3,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,NA,NA
089_2017_08_17 HW cleaned.csv,089,2017,08,17,HW,Yes,2023-07-20,2017-08-17,14,NA,NA,NA,NA,0.05,0.075,14,14,14,089_2017_08_17_Level1.csv,14,14,Yes,2023-07-20,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA
089_2017_08_23 HW cleaned.csv,089,2017,08,23,HW,Yes,2023-07-20,2017-08-23,14,NA,NA,NA,NA,0.05,0.06666666666666667,16,16,16,089_2017_08_23_Level1.csv,16,14,Yes,2023-07-20,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA
089_2017_09_27 HW cleaned.csv,089,2017,09,27,HW,Yes,2023-07-20,2017-09-27,8,NA,NA,NA,NA,5.4,5.866666666666667,9,9,9,089_2017_09_27_Level1.csv,9,8,Yes,2023-07-20,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
091_2017_05_23 cleaned.csv,091,2017,05,23,cleaned,Yes,2023-07-20,2017-05-23,4.5,NA,NA,NA,984.343615257048,4.22,4.8149999999999995,284,97,67,091_2017_05_23_Level1.csv,67,4.5,Yes,2023-07-20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
091_2017_06_13 cleaned.csv,091,2017,06,13,cleaned,Yes,2023-07-20,2017-06-13,4.3,NA,NA,NA,985.9096296296296,0.16,0.17166666666666666,302,101,60,091_2017_06_13_Level1.csv,60,4.3,Yes,2023-07-20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
091_2017_07_19 cleaned.csv,091,2017,07,19,cleaned,Yes,2023-07-20,2017-07-19,4.9,NA,NA,NA,992.4485925925926,0.03,0.02722222222222222,366,123,75,091_2017_07_19_Level1.csv,75,4.9,Yes,2023-07-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
091_2017_08_08 FNU cleaned.csv,091,2017,08,08,FNU,Yes,2023-07-20,2017-08-08,4.252666666666666,NA,NA,NA,995.4622848200312,0.14,0.14277777777777778,360,123,71,091_2017_08_08_Level1.csv,70,4.252666666666666,Yes,2023-07-20,1,1,0,0,0,1,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,yes,NA
092_2017_08_02 HW cleaned.csv,092,2017,08,02,HW,Yes,2023-07-20,2017-08-02,14,NA,NA,NA,NA,0.01,0.03166666666666667,17,17,17,092_2017_08_02_Level1.csv,17,14,Yes,2023-07-20,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
092_2017_08_17 HW cleaned.csv,092,2017,08,17,HW,Yes,2023-07-20,2017-08-17,14,NA,NA,NA,NA,0.03,0.065,16,16,16,092_2017_08_17_Level1.csv,16,14,Yes,2023-07-20,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA
092_2017_09_10 FNU cleaned.csv,092,2017,09,10,FNU,Yes,2023-07-20,2017-09-10,24.710333333333335,NA,NA,NA,995.0377819159942,0.01,0.00277777777777777,2099,703,537,092_2017_09_10_Level1.csv,537,24.710333333333335,Yes,2023-07-20,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
092_2017_09_27 HW cleaned.csv,092,2017,09,27,HW,Yes,2023-07-20,2017-09-27,14,NA,NA,NA,NA,0.05,0.07333333333333333,17,17,17,092_2017_09_27_Level1.csv,17,14,Yes,2023-07-20,1,0,0,0,0,1,1,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA
093_2017_05_24 cleaned.csv,093,2017,05,24,cleaned,Yes,2023-07-20,2017-05-24,25.1,NA,NA,NA,973.945816186557,3.466666666666667,3.5544444444444445,1244,416,324,093_2017_05_24_Level1.csv,324,25.1,Yes,2023-07-20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
093_2017_06_14 cleaned.csv,093,2017,06,14,cleaned,Yes,2023-07-20,2017-06-14,22.4,NA,NA,NA,981.4581111111112,0.05,0.05388888888888889,697,237,200,093_2017_06_14_Level1.csv,200,22.4,Yes,2023-07-20,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
093_2017_07_20 cleaned.csv,093,2017,07,20,cleaned,Yes,2023-07-20,2017-07-20,23.9,NA,NA,NA,987.5319498486814,-0.07,-0.06166666666666667,978,331,257,093_2017_07_20_Level1.csv,257,23.9,Yes,2023-07-20,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
093_2017_08_09 FNU cleaned.csv,093,2017,08,09,FNU,Yes,2023-07-20,2017-08-09,15.192666666666666,NA,NA,NA,989.4584084084084,0.11,0.11,509,174,148,093_2017_08_09_Level1.csv,148,15.192666666666666,Yes,2023-07-20,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA
094_2017_05_23 cleaned.csv,094,2017,05,23,cleaned,Yes,2023-07-20,2017-05-23,5.4,NA,NA,NA,974.80522875817,0.12,0.12777777777777777,511,171,85,094_2017_05_23_Level1.csv,85,5.4,Yes,2023-07-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
094_2017_06_13 cleaned.csv,094,2017,06,13,cleaned,Yes,2023-07-20,2017-06-13,5.6,NA,NA,NA,977.382785602504,0.06,0.06055555555555556,283,95,71,094_2017_06_13_Level1.csv,71,5.6,Yes,2023-07-20,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
094_2017_07_19 cleaned.csv,094,2017,07,19,cleaned,Yes,2023-07-20,2017-07-19,6.2,NA,NA,NA,983.5683269476372,0,-0.005,330,111,87,094_2017_07_19_Level1.csv,87,6.2,Yes,2023-07-20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
094_2017_08_08 FNU cleaned.csv,094,2017,08,08,FNU,Yes,2023-07-20,2017-08-08,4.777666666666667,NA,NA,NA,985.7470319634702,0.21,0.21,268,96,73,094_2017_08_08_Level1.csv,68,4.613,Yes,2023-07-20,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,yes,NA
096_2017_05_24 cleaned.csv,096,2017,05,24,cleaned,Yes,2023-07-20,2017-05-24,19.9,NA,NA,NA,960.6244975350776,0,0.00388888888888888,1358,456,293,096_2017_05_24_Level1.csv,293,19.9,Yes,2023-07-20,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA
096_2017_06_14 cleaned.csv,096,2017,06,14,cleaned,Yes,2023-07-20,2017-06-14,22.133333333333333,NA,NA,NA,969.0857142857144,0.02,0.02,650,219,182,096_2017_06_14_Level1.csv,182,22.133333333333333,Yes,2023-07-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
096_2017_07_20 cleaned.csv,096,2017,07,20,cleaned,Yes,2023-07-20,2017-07-20,21.8,NA,NA,NA,974.760596707819,-0.11,-0.10166666666666668,775,263,216,096_2017_07_20_Level1.csv,216,21.8,Yes,2023-07-20,1,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
096_2017_08_09 FNU cleaned.csv,096,2017,08,09,FNU,Yes,2023-07-20,2017-08-09,21.376,NA,NA,NA,976.25871459695,0.055,0.05972222222222222,656,220,204,096_2017_08_09_Level1.csv,201,21.119,Yes,2023-07-20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,yes,NA
098_2017_05_23 cleaned.csv,098,2017,05,23,cleaned,Yes,2023-07-20,2017-05-23,53,NA,NA,NA,974.3723318713452,1.76,1.9,2335,783,608,098_2017_05_23_Level1.csv,608,53,Yes,2023-07-20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
098_2017_06_13 cleaned.csv,098,2017,06,13,cleaned,Yes,2023-07-20,2017-06-13,19.5,NA,NA,NA,978.6369047619048,4.44,4.407222222222222,378,127,112,098_2017_06_13_Level1.csv,112,19.5,Yes,2023-07-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
098_2017_07_19 cleaned.csv,098,2017,07,19,cleaned,Yes,2023-07-20,2017-07-19,58.6,NA,NA,NA,984.6622807017544,-0.07,-0.09055555555555556,978,334,304,098_2017_07_19_Level1.csv,304,58.6,Yes,2023-07-20,2,2,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
098_2017_08_08 FNU cleaned.csv,098,2017,08,08,FNU,Yes,2023-07-20,2017-08-08,56.187666666666665,NA,NA,NA,985.0687070303836,-0.03,-0.02722222222222222,1770,618,501,098_2017_08_08_Level1.csv,501,56.187666666666665,Yes,2023-07-20,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA
102_2017_06_01 cleaned.csv,102,2017,06,01,cleaned,Yes,2023-07-20,2017-06-01,3.4,NA,NA,NA,986.6057142857144,3.87,4.0216666666666665,201,201,35,102_2017_06_01_Level1.csv,35,3.4,Yes,2023-07-20,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
102_2017_06_21 cleaned.csv,102,2017,06,21,cleaned,Yes,2023-07-20,2017-06-21,3.2,NA,NA,NA,984.5677419354838,1.62,1.6883333333333332,148,148,31,102_2017_06_21_Level1.csv,31,3.2,Yes,2023-07-20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
102_2017_07_12 cleaned.csv,102,2017,07,12,cleaned,Yes,2023-07-20,2017-07-12,3,NA,NA,NA,985.9,1.13,1.185,121,121,16,102_2017_07_12_Level1.csv,16,3,Yes,2023-07-20,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,NA,NA
102_2017_08_02 FNU cleaned.csv,102,2017,08,02,FNU,Yes,2023-07-20,2017-08-02,2.684,NA,NA,NA,987.556862745098,1.08,1.1683333333333334,176,176,34,102_2017_08_02_Level1.csv,34,2.684,Yes,2023-07-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
104_2017_06_01 cleaned.csv,104,2017,06,01,cleaned,Yes,2023-07-20,2017-06-01,6.9,NA,NA,NA,975.563597883598,-0.05,-0.05,428,144,105,104_2017_06_01_Level1.csv,105,6.9,Yes,2023-07-20,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA
104_2017_06_21 cleaned.csv,104,2017,06,21,cleaned,Yes,2023-07-20,2017-06-21,6.3,NA,NA,NA,972.9514124293786,0.23,0.24666666666666667,201,201,59,104_2017_06_21_Level1.csv,59,6.3,Yes,2023-07-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
104_2017_07_12 cleaned.csv,104,2017,07,12,cleaned,Yes,2023-07-20,2017-07-12,5.3,NA,NA,NA,974.3166666666668,0.32,0.32833333333333337,179,179,32,104_2017_07_12_Level1.csv,32,5.3,Yes,2023-07-20,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NA,NA
104_2017_08_02 FNU cleaned.csv,104,2017,08,02,FNU,Yes,2023-07-20,2017-08-02,6.716,NA,NA,NA,975.7935483870968,0.08,0.08,399,134,124,104_2017_08_02_Level1.csv,120,6.474,Yes,2023-07-20,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,yes,NA
105_2017_06_21 cleaned.csv,105,2017,06,21,cleaned,Yes,2023-07-20,2017-06-21,4.5,NA,NA,NA,963.3244444444445,0.19,0.19666666666666668,173,173,45,105_2017_06_21_Level1.csv,45,4.5,Yes,2023-07-20,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
105_2017_08_02 FNU cleaned.csv,105,2017,08,02,FNU,Yes,2023-07-20,2017-08-02,4.855666666666666,NA,NA,NA,967.1613707165108,0.11,0.11944444444444444,351,120,107,105_2017_08_02_Level1.csv,107,4.855666666666666,Yes,2023-07-20,1,1,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,NA,NA
106_2017_06_01 cleaned.csv,106,2017,06,01,cleaned,Yes,2023-07-20,2017-06-01,4.7,NA,NA,NA,973.5737089201878,0.03,0.03555555555555555,290,99,71,106_2017_06_01_Level1.csv,71,4.7,Yes,2023-07-20,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA
106_2017_06_21 cleaned.csv,106,2017,06,21,cleaned,Yes,2023-07-20,2017-06-21,5.3,NA,NA,NA,971.5564102564102,0.33,0.3433333333333333,196,196,52,106_2017_06_21_Level1.csv,52,5.3,Yes,2023-07-20,1,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
106_2017_07_12_FIELDDEPTHS.csv,106,2017,07,12,FIELDDEPTHS,Yes,2023-07-20,2017-07-12,5.4,NA,NA,NA,972.3030303030304,0.48,2.716666666666667,11,11,11,106_2017_07_12_Level1.csv,11,5.4,Yes,2023-07-20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
106_2017_08_02 FNU cleaned.csv,106,2017,08,02,FNU,Yes,2023-07-20,2017-08-02,4.446666666666666,NA,NA,NA,974.258164251208,0.15,0.16055555555555556,408,137,115,106_2017_08_02_Level1.csv,115,4.446666666666666,Yes,2023-07-20,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA
107_2017_05_16 cleaned.csv,107,2017,05,16,cleaned,Yes,2023-07-20,2017-05-16,5.5,NA,NA,NA,964.9555555555556,-0.61,-0.5838888888888889,273,92,63,107_2017_05_16_Level1.csv,63,5.5,Yes,2023-07-20,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
107_2017_06_21 cleaned.csv,107,2017,06,21,cleaned,Yes,2023-07-20,2017-06-21,5.8,NA,NA,NA,972.128735632184,0.09,0.09333333333333334,191,191,58,107_2017_06_21_Level1.csv,58,5.8,Yes,2023-07-20,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
107_2017_07_12_FIELDDEPTHS.csv,107,2017,07,12,FIELDDEPTHS,Yes,2023-07-20,2017-07-12,5.7,NA,NA,NA,973.8,0.15,0.3883333333333333,12,12,12,107_2017_07_12_Level1.csv,12,5.7,Yes,2023-07-20,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
107_2017_08_02 FNU cleaned.csv,107,2017,08,02,FNU,Yes,2023-07-20,2017-08-02,4.947,NA,NA,NA,975.267415730337,0.14,0.15555555555555556,267,91,89,107_2017_08_02_Level1.csv,88,4.909,Yes,2023-07-20,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,yes,NA
108_2017_05_17 cleaned.csv,108,2017,05,17,cleaned,Yes,2023-07-20,2017-05-17,5.5,NA,NA,NA,965.7978090766824,-0.5133333333333333,-0.45111111111111113,321,109,71,108_2017_05_17_Level1.csv,71,5.5,Yes,2023-07-20,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
108_2017_06_01 cleaned.csv,108,2017,06,01,cleaned,Yes,2023-07-20,2017-06-01,5,NA,NA,NA,965.8174814814814,0.03,0.03388888888888888,335,113,75,108_2017_06_01_Level1.csv,75,5,Yes,2023-07-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
108_2017_06_21 cleaned.csv,108,2017,06,21,cleaned,Yes,2023-07-20,2017-06-21,5.5,NA,NA,NA,972.6666666666666,0.13,0.13833333333333334,195,195,56,108_2017_06_21_Level1.csv,56,5.5,Yes,2023-07-20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
108_2017_07_12_FIELDDEPTHS.csv,108,2017,07,12,FIELDDEPTHS,Yes,2023-07-20,2017-07-12,5.9,NA,NA,NA,974.3333333333334,0.16,0.27,12,12,12,108_2017_07_12_Level1.csv,12,5.9,Yes,2023-07-20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
108_2017_08_02 FNU cleaned.csv,108,2017,08,02,FNU,Yes,2023-07-20,2017-08-02,5.153,NA,NA,NA,975.0402298850574,0.21,0.21833333333333332,160,160,116,108_2017_08_02_Level1.csv,116,5.153,Yes,2023-07-20,4,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
110_2017_05_17 cleaned.csv,110,2017,05,17,cleaned,Yes,2023-07-20,2017-05-17,6.1,NA,NA,NA,967.4031746031746,3.68,3.868333333333333,56,56,42,110_2017_05_17_Level1.csv,42,6.1,Yes,2023-07-20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
110_2017_06_19 cleaned.csv,110,2017,06,19,cleaned,Yes,2023-07-20,2017-06-19,6.966666666666667,NA,NA,NA,979.8449799196788,0.15,0.1622222222222222,356,119,83,110_2017_06_19_Level1.csv,83,6.966666666666667,Yes,2023-07-20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
110_2017_07_10 cleaned.csv,110,2017,07,10,cleaned,Yes,2023-07-20,2017-07-10,7.2,NA,NA,NA,978.3432098765433,0.12,0.125,354,133,45,110_2017_07_10_Level1.csv,45,7.2,Yes,2023-07-20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
110_2017_07_31 FNU cleaned.csv,110,2017,07,31,FNU,Yes,2023-07-20,2017-07-31,6.759,NA,NA,NA,985.063492063492,0.06,0.07333333333333333,433,145,126,110_2017_07_31_Level1.csv,126,6.759,Yes,2023-07-20,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA
112_2017_05_30 cleaned.csv,112,2017,05,30,cleaned,Yes,2023-07-20,2017-05-30,15.1,NA,NA,NA,986.2640901771338,0.01,0.00277777777777777,752,252,207,112_2017_05_30_Level1.csv,207,15.1,Yes,2023-07-20,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
112_2017_06_19 cleaned.csv,112,2017,06,19,cleaned,Yes,2023-07-20,2017-06-19,15,NA,NA,NA,983.408950617284,0.13,0.14,519,173,144,112_2017_06_19_Level1.csv,144,15,Yes,2023-07-20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
112_2017_07_10 cleaned.csv,112,2017,07,10,cleaned,Yes,2023-07-20,2017-07-10,14.3,NA,NA,NA,981.0569105691056,0.27,0.27,233,233,82,112_2017_07_10_Level1.csv,82,14.3,Yes,2023-07-20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
112_2017_07_31 FNU cleaned.csv,112,2017,07,31,FNU,Yes,2023-07-20,2017-07-31,15.381,NA,NA,NA,987.3975517890772,0.04,0.03333333333333333,723,243,236,112_2017_07_31_Level1.csv,236,15.381,Yes,2023-07-20,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
114_2017_06_06 cleaned.csv,114,2017,06,06,cleaned,Yes,2023-07-20,2017-06-06,8.2,NA,NA,NA,990.4220255653884,0.13,0.13222222222222224,374,125,113,114_2017_06_06_Level1.csv,113,8.2,Yes,2023-07-20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
114_2017_06_27 cleaned.csv,114,2017,06,27,cleaned,Yes,2023-07-20,2017-06-27,6,NA,NA,NA,991.0127450980392,0.18,0.18,278,93,68,114_2017_06_27_Level1.csv,68,6,Yes,2023-07-20,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
114_2017_07_26 FNU cleaned.csv,114,2017,07,26,FNU,Yes,2023-07-20,2017-07-26,5.878,NA,NA,NA,989.3712962962964,0.07,0.08111111111111112,370,124,120,114_2017_07_26_Level1.csv,120,5.878,Yes,2023-07-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
114_2017_08_15 FNU cleaned.csv,114,2017,08,15,FNU,Yes,2023-07-20,2017-08-15,5.953,NA,NA,NA,986.2719576719578,0.13,0.12833333333333333,382,128,126,114_2017_08_15_Level1.csv,126,5.953,Yes,2023-07-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
115_2017_06_07 cleaned.csv,115,2017,06,07,cleaned,Yes,2023-07-20,2017-06-07,6.4,NA,NA,NA,994.817378917379,0.17,0.17111111111111113,269,90,78,115_2017_06_07_Level1.csv,78,6.4,Yes,2023-07-20,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
115_2017_06_28 cleaned.csv,115,2017,06,28,cleaned,Yes,2023-07-20,2017-06-28,6.8,NA,NA,NA,988.3583333333332,0.3,0.31333333333333335,202,202,64,115_2017_06_28_Level1.csv,64,6.8,Yes,2023-07-20,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
