MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
446-01-00,2021-01-27,2021-01-27T12:53:34Z,0.002,0.015,-0.03,18.35,125.4,1.79,0.97,16.53,5.98,306.2,42.7,0.02,28,2.041371801850844e-4,NA,NA,NA,996.9333333333334
446-01-00,2021-01-27,2021-01-27T12:53:43Z,0.143,0.154,-0.026,18.4,125.8,1.75,0.86,17.62,6.09,300.8,84.9,0.04,55,0.013881328252585737,NA,NA,NA,996.9333333333334
446-01-00,2021-01-27,2021-01-27T12:53:45Z,0.191,0.198,-0.023,18.4,125.8,1.89,0.83,14.77,6.11,300,92,0.04,60,0.018508437670114317,NA,NA,NA,996.9333333333334
446-01-00,2021-01-27,2021-01-27T12:53:47Z,0.222,0.233,-0.023,18.38,125.7,1.93,0.94,11.88,6.13,298.9,100.8,0.05,66,0.02150244964616222,NA,NA,NA,996.9333333333334
446-01-00,2021-01-27,2021-01-27T12:53:48Z,0.275,0.278,-0.021,18.36,125.5,1.91,0.92,11.67,6.15,297.5,111.1,0.05,72,0.02660587915078933,NA,NA,NA,996.9333333333334
446-01-00,2021-01-27,2021-01-27T12:53:50Z,0.288,0.306,-0.021,18.36,125.6,2.01,0.95,11.63,6.15,297.2,113.8,0.05,74,0.027898747958628196,NA,NA,NA,996.9333333333334
446-01-00,2021-01-27,2021-01-27T12:53:51Z,0.327,0.339,-0.021,18.36,125.5,2.27,0.97,11.75,6.17,296.9,117.9,0.05,77,0.03164126292868808,NA,NA,NA,996.9333333333334
446-01-00,2021-01-27,2021-01-27T12:53:52Z,0.36,0.373,-0.021,18.33,125.3,2.47,1.02,11.84,6.17,296.5,121.7,0.06,79,0.03483941208492107,NA,NA,NA,996.9333333333334
446-01-00,2021-01-27,2021-01-27T12:53:53Z,0.398,0.409,-0.02,18.31,125.2,2.61,1.1,11.91,6.18,296.1,125.1,0.06,81,0.038445835601524224,NA,NA,NA,996.9333333333334
446-01-00,2021-01-27,2021-01-27T12:53:54Z,0.424,0.431,-0.019,18.28,125,2.57,1.08,11.97,6.19,295.6,128,0.06,83,0.0409635274904736,NA,NA,NA,996.9333333333334
446-01-00,2021-01-27,2021-01-27T12:53:55Z,0.445,0.458,-0.019,18.26,124.9,2.44,1.02,12.02,6.19,295.1,131.6,0.06,86,0.0430729450190528,NA,NA,NA,996.9333333333334
446-01-00,2021-01-27,2021-01-27T12:53:56Z,0.478,0.491,-0.018,18.26,124.9,2.34,0.99,11.76,6.2,294.8,134.9,0.06,88,0.0462710941752858,NA,NA,NA,996.9333333333334
446-01-00,2021-01-27,2021-01-27T12:53:57Z,0.519,0.55,-0.015,18.23,124.6,2.27,0.97,11.43,6.2,294.4,137.6,0.06,89,0.050217746325530756,NA,NA,NA,996.9333333333334
446-01-00,2021-01-27,2021-01-27T12:53:58Z,0.582,0.587,-0.009,18.19,124.4,2.2,0.9,11.31,6.21,294,139.7,0.06,91,0.056273816004354923,NA,NA,NA,996.9333333333334
446-01-00,2021-01-27,2021-01-27T12:54:00Z,0.631,0.66,-0.014,18.17,124.2,2.47,0.88,11.18,6.21,293.2,144.1,0.07,94,0.06103701687534023,NA,NA,NA,996.8000000000001
446-01-00,2021-01-27,2021-01-27T12:54:01Z,0.697,0.723,-0.008,18.14,124.1,2.04,0.86,12.25,6.23,293.1,145.7,0.07,95,0.06750136091453457,NA,NA,NA,996.9333333333334
446-01-00,2021-01-27,2021-01-27T12:54:02Z,0.769,0.797,-0.001,18.11,123.9,1.83,0.84,12.89,6.25,292.8,147.7,0.07,96,0.07437397931409907,NA,NA,NA,996.9333333333334
446-01-00,2021-01-27,2021-01-27T12:54:03Z,0.822,0.835,0.001,18.09,123.8,1.69,0.81,12.74,6.26,292.2,149.9,0.07,97,0.07954545454545454,NA,NA,NA,996.8000000000001
446-01-00,2021-01-27,2021-01-27T12:54:04Z,0.868,0.888,-0.004,18.09,123.8,1.52,0.71,12.51,6.28,292.1,152.6,0.07,99,0.08396842678279805,NA,NA,NA,996.9333333333334
446-01-00,2021-01-27,2021-01-27T12:54:05Z,0.917,0.92,-0.006,18.18,124.3,1.52,0.61,12.36,6.29,292,155,0.07,101,0.0887996733805117,NA,NA,NA,996.9333333333334
446-01-00,2021-01-27,2021-01-27T12:54:08Z,0.928,0.947,0.003,18.09,123.8,1.8,0.68,12.11,6.34,289.5,165.5,0.08,108,0.08975231355470877,NA,NA,NA,996.9333333333334
446-01-00,2021-01-27,2021-01-27T12:54:09Z,0.976,0.985,0.008,18.03,123.4,1.68,0.71,12.18,6.36,289.2,168,0.08,109,0.09437942297223735,NA,NA,NA,996.9333333333334
446-01-00,2021-01-27,2021-01-27T12:54:10Z,1.003,1.014,0.003,17.98,123,1.64,0.71,12.1,6.38,288.3,170.9,0.08,111,0.09710125204137181,NA,NA,NA,996.9333333333334
446-01-00,2021-01-27,2021-01-27T12:54:11Z,1.034,1.044,-0.007,17.96,122.9,1.58,0.66,11.93,6.39,288,174,0.08,113,0.10002721829069135,NA,NA,NA,996.9333333333334
446-01-00,2021-01-27,2021-01-27T12:54:12Z,1.063,1.07,-0.007,17.96,122.8,1.48,0.59,11.78,6.41,287.6,176.3,0.08,115,0.10288513881328253,NA,NA,NA,996.9333333333334
446-01-00,2021-01-27,2021-01-27T12:54:19Z,1.153,1.162,0.079,17.51,119.9,1.55,0.7,11.46,6.42,283.6,191.9,0.09,125,0.11152694610778444,NA,NA,NA,996.9333333333334
446-01-00,2021-01-27,2021-01-27T12:54:20Z,1.175,1.184,0.154,17.45,119.9,1.48,0.6,11.35,6.42,283.8,193.3,0.09,126,0.11370440936309201,NA,NA,NA,996.9333333333334
446-01-00,2021-01-27,2021-01-27T12:54:36Z,1.355,1.38,0.081,16.49,112.9,1.1,0.51,9.12,6.46,274.2,226.6,0.11,147,0.13112411540555255,NA,NA,NA,996.8000000000001
446-01-00,2021-01-27,2021-01-27T12:54:38Z,1.417,1.425,0.148,16.15,111,1.05,0.54,6.78,6.51,271.9,230.3,0.11,150,0.1371801850843767,NA,NA,NA,996.9333333333334
